x,y,Slope12,DEM12,rainfall_intensity,Aspect_nakhon,raster_ndvi,distance_road,distance_drainage,distance_fault,Curvature_nakhon,NDWI_combine,nakhon_geology,S/N
589383,1011841,32.27270126,291,1295.099976,262.3757935,0.382944435,971.2450562,686.7739868,686.7739868,0.953115165,-0.350751579,214,1
590260,1011977,9.398909569,48,1289.849976,91.54815674,0.338999927,1456.867554,971.2450562,485.6225281,0.423606724,-0.33029896,214,1
589900,1012100,26.63820076,148,1290.75,29.5213623,0.439967513,1373.547974,1085.88501,971.2450562,0.63541007,-0.378908128,214,1
589474,1011587,41.46469879,325,1289.150024,280.1246643,0.314636946,1535.673218,971.2450562,971.2450562,1.90623033,-0.284052521,214,1
590800,1011800,4.916669846,13,1287.170044,64.44003296,0.348753929,1942.490112,485.6225281,0,0.317705035,-0.317029536,214,1
590200,1011000,23.45219994,202,1286.119995,31.50426674,0.460273623,2171.77002,971.2450562,485.6225281,-0.105901681,-0.397730321,214,1
590754,1010670,16.6114006,163,1282.719971,59.79676056,0.306249291,2831.641602,485.6225281,485.6225281,0.529508412,-0.291452259,214,1
590265,1010267,7.428549767,475,1280.839966,72.21611023,0.408551812,2476.19873,686.7739868,686.7739868,0.105901681,-0.379968524,214,1
590300,1010800,32.93379974,317,1283.680054,17.19854164,0.428319097,2428.112549,971.2450562,686.7739868,2.118033648,-0.390111387,214,1
591110,1008976,26.33419991,480,1273.040039,81.17961884,0.383558095,3071.346436,0,0,-1.059016824,-0.343225867,214,1
591912,1009129,23.27330017,391,1271.400024,324.2933044,0.378501773,2831.641602,0,0,-0.529508412,-0.276324302,214,1
591029,1009448,47.17559814,422,1276.180054,55.64062119,0.352880836,3109.501465,0,0,-0.317705035,-0.334519565,214,1
593600,1009900,8.206729889,56,1273.900024,22.75097656,0.404675394,1456.867554,0,485.6225281,-0.105901681,-0.366414398,214,1
589968,1008461,11.79419994,367,1270.420044,335.8544617,0.278873771,2002.272949,0,0,-0.105901681,-0.252570897,214,1
594171,1007761,25.02809906,442,1257.060059,81.02737427,0.387835056,3915.214111,1942.490112,485.6225281,0.211803362,-0.364760756,214,1
594168,1007776,27.13260078,448,1257.060059,88.23760986,0.412345171,3915.214111,1942.490112,485.6225281,0,-0.364760756,214,1
597235,1007825,35.84790039,244,1248.050049,313.6573792,0.276906818,3109.501465,2913.735107,0,-0.105901681,-0.253791988,214,1
595800,1008300,0.81023097,4,1256.040039,0,0.336380661,2913.735107,3109.501465,485.6225281,0.105901681,-0.322152197,214,1
597300,1008360,28.81480026,133,1252.050049,299.5387878,0.334047645,3257.655029,3399.357666,485.6225281,-0.211803362,-0.303378016,28,1
595700,1007500,9.664409637,33,1253.109985,75.25643921,0.369454235,3433.869873,2953.926514,485.6225281,0.105901681,-0.351092517,214,1
594800,1006400,38.80329895,274,1241.569946,22.30620575,0.409167141,3915.214111,1750.93689,0,0,-0.380944222,214,1
592379,1005977,15.35439968,99,1246.810059,180.8814087,0.457050025,2060.321777,485.6225281,485.6225281,0.105901681,-0.41690889,214,1
591615,1006531,22.1916008,148,1255.339966,102.1714554,0.465035856,2002.272949,485.6225281,0,-0.317705035,-0.42453301,214,1
595223,1005015,24.2329998,624,1227.319946,357.73526,0.374280244,2615.157227,971.2450562,0,-1.270820141,-0.349199146,214,1
593226,1004404,19.69989967,110,1233.410034,220.8403625,0.340183079,1456.867554,0,485.6225281,0.105901681,-0.311181784,214,1
598443,1002217,23.94470024,142,1193.699951,237.7712402,0.283943236,971.2450562,1535.673218,1085.88501,-0.741311789,-0.266722888,214,1
594063,999766,14.36610031,111,1193.150024,289.1790161,0.418204218,686.7739868,971.2450562,3257.655029,0.105901681,-0.372301698,142,1
586800,997700,12.8458004,109,1123.699951,340.0835876,0.331008524,0,971.2450562,485.6225281,1.164918542,-0.309116423,140,1
584800,998500,10.14210033,101,1112.290039,98.53076935,0.424439102,971.2450562,971.2450562,1373.547974,-0.529508412,-0.406488627,28,1
584300,998300,3.337110043,113,1107.680054,6.340191841,0.384552181,1456.867554,485.6225281,1535.673218,-0.423606724,-0.358273476,28,1
584400,998300,5.111090183,116,1107.680054,300.9637451,0.397980094,1456.867554,485.6225281,1535.673218,-0.211803362,-0.369866878,28,1
584500,998100,4.916669846,117,1101.550049,239.0362396,0.338626772,1456.867554,485.6225281,1085.88501,0,-0.343899161,28,1
584200,997500,1.811249971,85,1095.550049,258.6900635,0.348303467,1535.673218,0,686.7739868,0,-0.324845493,28,1
584000,997500,3.43362999,80,1091.27002,102.5288086,0.338020265,2002.272949,0,485.6225281,0.423606724,-0.321904898,28,1
583100,997700,8.089079857,98,1084.170044,60.94539642,0.314216822,2953.926514,0,0,-0.105901681,-0.305442661,100,1
583100,997800,2.560640097,100,1089.959961,150.9453888,0.332724601,2913.735107,485.6225281,485.6225281,0.105901681,-0.322414279,100,1
583400,997800,4.124519825,94,1093.430054,123.6900711,0.35020408,2428.112549,0,686.7739868,0.317705035,-0.340828985,100,1
583400,997900,7.209119797,88,1093.430054,26.56505203,0.381604284,2428.112549,0,686.7739868,0.105901681,-0.349315554,100,1
583400,997950,2.429399967,85,1093.430054,45,0.360829353,2428.112549,0,686.7739868,-0.423606724,-0.331781805,100,1
583100,998500,13.51830006,108,1095.930054,137.0454102,0.416924328,2913.735107,686.7739868,971.2450562,-0.423606724,-0.386327296,100,1
581692,996353,16.94239998,260,1068.75,80.39479828,0.427193552,4149.160645,485.6225281,0,-0.741311789,-0.395306289,139,1
581945,996702,19.92510033,188,1068.75,121.3730087,0.44357264,4149.160645,485.6225281,0,0.423606724,-0.408756673,100,1
581433,996907,29.92790031,273,1071.439941,105.1858368,0.443845451,4477.218262,0,0,-0.63541007,-0.408746094,139,1
581813,997019,17.74469948,163,1073.52002,177.5104523,0.399599999,4004.545898,0,0,0,-0.368156999,100,1
581622,997096,29.93540001,234,1071.439941,115.559967,0.444617689,4477.218262,0,0,0.741311789,-0.386668533,100,1
584600,997000,4.044690132,72,1094.540039,161.5650482,0.41173017,1373.547974,485.6225281,0,0,-0.380270571,28,1
584300,996900,2.429399967,72,1089.660034,282.9946289,0.345536888,1750.93689,0,485.6225281,0,-0.32464391,100,1
584400,996800,4.044690132,75,1089.660034,236.3099365,0.30499649,1750.93689,0,485.6225281,0.529508412,-0.303023607,100,1
584500,996700,2.429399967,68,1083.890015,206.5650482,0.439094454,2060.321777,0,0,0,-0.410014987,100,1
584500,996600,6.8427701,66,1083.890015,14.03624344,0.397392243,2060.321777,0,0,-0.423606724,-0.372689873,100,1
584400,996500,8.842260361,75,1083.890015,56.30993271,0.398572892,2060.321777,0,0,-0.211803362,-0.364495277,100,1
584300,996300,7.641409874,94,1083.890015,101.3099289,0.380064666,2060.321777,0,0,0.211803362,-0.356044471,100,1
583850,996400,7.209119797,111,1079.660034,61.69924545,0.372551948,2428.112549,485.6225281,0,-0.953115165,-0.342419952,100,1
584300,997100,9.664409637,76,1089.660034,165.9637604,0.404097646,1750.93689,0,485.6225281,-0.423606724,-0.368745357,28,1
584350,997300,3.618880033,79,1095.550049,135,0.420153052,1535.673218,0,686.7739868,-0.211803362,-0.372241527,28,1
584300,997400,4.916669846,86,1095.550049,201.8014069,0.378825694,1535.673218,0,686.7739868,0.105901681,-0.354176879,28,1
582638,995869,19.82699966,238,1068.199951,97.48088837,0.378972322,3501.873779,1085.88501,971.2450562,0.211803362,-0.363336921,139,1
582567,995879,14.30290031,263,1066.119995,109.2900467,0.425158262,3915.214111,971.2450562,485.6225281,1.164918542,-0.400515079,139,1
582548,996021,31.18689919,241,1066.119995,7.016501904,0.403420448,3915.214111,971.2450562,485.6225281,0.63541007,-0.369999647,100,1
583800,995900,22.05859947,135,1074.089966,350.073761,0.415610611,2747.095947,686.7739868,485.6225281,0.423606724,-0.3741045,100,1
583750,996000,5.822919846,105,1074.089966,123.6900711,0.421684235,2747.095947,686.7739868,485.6225281,-0.529508412,-0.382419854,100,1
582930,995354,32.63190079,153,1063.579956,106.6207581,0.359606236,3792.833252,1535.673218,971.2450562,-0.63541007,-0.349574596,100,1
583850,995800,11.36489964,147,1068.709961,80.13419342,0.431543559,3109.501465,1085.88501,971.2450562,0.105901681,-0.396521688,100,1
581832,994379,15.02029991,186,1055.209961,144.462326,0.438284338,5162.238281,1373.547974,485.6225281,-0.741311789,-0.375133753,139,1
581900,994408,14.57419968,185,1055.209961,162.4744263,0.418197364,5162.238281,1373.547974,485.6225281,-0.529508412,-0.385464817,139,1
581814,994486,33.58729935,233,1055.209961,157.7360077,0.205442429,5162.238281,1373.547974,485.6225281,-0.317705035,-0.279093921,139,1
580931,992852,32.11629868,382,1056.47998,59.47029495,0.381722659,4177.48291,1373.547974,2615.157227,1.482623577,-0.370354623,33,1
579823,993286,25.10849953,528,1052.699951,32.95742416,0.419955105,4856.225098,1373.547974,2615.157227,-1.270820141,-0.42317614,33,1
579926,993445,21.6026001,460,1051.859985,57.89374542,0.400428265,5341.847656,1750.93689,2171.77002,0.63541007,-0.376537055,33,1
581065,992077,17.89010048,340,1059.51001,71.99584198,0.42404592,3792.833252,1085.88501,3071.346436,-1.270820141,-0.401655406,33,1
577226,991322,34.74290085,731,1076.910034,46.16913986,0.394390374,3433.869873,485.6225281,5684.065918,0.423606724,-0.36988613,33,1
580639,991459,67.70220184,539,1061.609985,85.4260788,0.415901273,3399.357666,485.6225281,3109.501465,-0.529508412,-0.38792482,33,1
580633,991532,56.99240112,541,1061.609985,125.2812042,0.443300992,3399.357666,485.6225281,3109.501465,-2.647542,-0.364145756,33,1
580509,991625,46.70899963,659,1061.609985,128.7365112,0.392398238,3399.357666,485.6225281,3109.501465,-1.482623577,-0.374733627,33,1
577124,991675,31.57710075,851,1075.079956,123.0238647,0.454276204,3915.214111,686.7739868,5494.191895,-0.847213447,-0.391946584,33,1
580481,991964,47.81790161,738,1057.890015,73.94392395,0.395147949,3884.980225,686.7739868,3257.655029,0,-0.357857347,33,1
580895,992027,40.52220154,444,1059.51001,63.75865173,0.445831358,3792.833252,1085.88501,3071.346436,-0.211803362,-0.411877722,33,1
586900,992000,10.14210033,397,1117.849976,191.3099365,0.410363257,2171.77002,485.6225281,1535.673218,0.953115165,-0.41279608,33,1
586100,991800,16.6114006,349,1114.119995,188.6156464,0.449094832,2428.112549,1085.88501,1373.547974,-0.105901681,-0.413398325,33,1
577390,991978,-9999,-9999,-9999,70.52342224,0.419235826,,,,0.847213447,-0.38849625,33,1
576987,991139,30.10630035,904,1076.910034,59.33543396,0.440898508,3433.869873,485.6225281,5684.065918,1.059016824,-0.412649393,33,1
581193,990577,17.43260002,267,1076.199951,154.6538239,0.38505289,2428.112549,485.6225281,1750.93689,-1.059016824,-0.355650395,33,1
580247,989448,15.11950016,171,1082.280029,169.6951599,0.344643801,971.2450562,971.2450562,1942.490112,-0.529508412,-0.328980565,33,1
580544,989641,30.1359005,278,1073.569946,144.5542908,0.413958848,1456.867554,686.7739868,2002.272949,-0.63541007,-0.382741511,33,1
578312,989534,23.93390083,460,1062.209961,152.5255737,0.410108179,1535.673218,485.6225281,3915.214111,1.270820141,-0.377186596,33,1
577433,989737,14.30290031,556,1056.660034,143.7461548,0.392352909,1942.490112,971.2450562,4880.445801,0.529508412,-0.36761567,33,1
577445,989710,21.80139923,546,1056.660034,164.6044464,0.360757381,1942.490112,971.2450562,4880.445801,-0.529508412,-0.342170805,33,1
577373,989802,22.38310051,583,1056.660034,128.2901611,0.38915354,1942.490112,971.2450562,4880.445801,-0.105901681,-0.363636374,33,1
580302,989812,26.32489967,282,1073.569946,169.777832,0.413372219,1456.867554,686.7739868,2002.272949,0,-0.364252895,33,1
577038,989848,28.2866993,650,1085.630005,142.2142639,0.387353301,2002.272949,485.6225281,5363.875977,-0.741311789,-0.363612205,33,1
580158,989872,42.12720108,342,1070.650024,149.1391144,0.396926135,1456.867554,485.6225281,2476.19873,-0.741311789,-0.367377579,33,1
580613,989858,33.17499924,328,1073.569946,87.33699799,0.32792592,1456.867554,686.7739868,2002.272949,-0.105901681,-0.334056109,33,1
580252,989903,35.13970184,342,1073.569946,156.5409698,0.397290647,1456.867554,686.7739868,2002.272949,0.105901681,-0.367674977,33,1
580042,989927,39.00960159,400,1070.650024,183.5763397,0.391794264,1456.867554,485.6225281,2476.19873,0.63541007,-0.360014111,33,1
580566,989965,41.07009888,382,1073.569946,90,0.382144541,1456.867554,686.7739868,2002.272949,0.423606724,-0.363330781,33,1
578627,989995,33.10110092,407,1055.170044,74.30220795,0.422581851,2002.272949,485.6225281,4004.545898,-2.435738802,-0.395471901,33,1
576391,990054,33.41270065,659,1079.560059,97.49585724,0.454324067,2428.112549,0,5907.853027,-1.270820141,-0.429568797,33,1
576306,990064,32.5746994,706,-9999,97.02839661,0.413212121,,,,2.012131929,-0.391523689,33,1
580269,990011,46.05960083,410,1076.849976,151.2007294,0.358930141,1942.490112,485.6225281,2171.77002,1.270820141,-0.347548425,33,1
580399,990119,40.09809875,467,1076.849976,122.0424194,0.381376475,1942.490112,485.6225281,2171.77002,0.63541007,-0.359200835,33,1
576231,990140,39.75590134,757,-9999,111.0375137,0.406506151,,,,0.741311789,-0.37689817,,1
580418,990177,52.84059906,490,1076.849976,105.3762512,0.407517701,1942.490112,485.6225281,2171.77002,-1.164918542,-0.378686726,33,1
580199,990219,32.44039917,569,1062.680054,153.9390106,0.431282789,1942.490112,485.6225281,2615.157227,0.105901681,-0.402049035,33,1
580403,990246,35.07419968,502,1076.849976,108.1527023,0.367431492,1942.490112,485.6225281,2171.77002,4.447870731,-0.349714756,33,1
580665,990262,31.47529984,335,1076.849976,131.8939667,0.358090371,1942.490112,485.6225281,2171.77002,-0.423606724,-0.346059203,33,1
579828,990184,59.5135994,450,1062.680054,254.3960571,0.230347693,1942.490112,485.6225281,2615.157227,0.423606724,-0.217521384,33,1
580458,990298,60.65660095,473,1076.849976,124.8642502,0.363397598,1942.490112,485.6225281,2171.77002,-2.118033648,-0.344075769,33,1
576972,990343,19.91119957,835,1082.189941,192.9074097,0.408679873,2476.19873,485.6225281,5429.424805,-0.105901681,-0.299760789,33,1
579862,990422,28.26189995,494,1062.680054,261.6823425,0.247457311,1942.490112,485.6225281,2615.157227,-0.105901681,-0.226568684,33,1
580111,990582,26.62000084,579,1068.699951,69.80566406,0.432324588,2428.112549,0,2831.641602,-1.059016824,-0.402849823,33,1
580231,990587,26.25970078,528,1071.160034,75.7627182,0.438416839,2428.112549,0,2428.112549,0.211803362,-0.403409272,33,1
577869,990667,29.06080055,488,1084.209961,62.77132034,0.382864803,2615.157227,971.2450562,4607.02002,-1.694426894,-0.360055596,33,1
580157,990708,25.66040039,542,1068.699951,88.18169403,0.456442267,2428.112549,0,2831.641602,0.953115165,-0.425269991,33,1
580515,990747,7.428549767,391,1071.160034,138.0127869,0.42181313,2428.112549,0,2428.112549,-0.741311789,-0.393085599,33,1
580228,991030,19.60029984,509,1066.060059,146.8420715,0.375418067,2913.735107,485.6225281,2747.095947,-1.059016824,-0.349768758,33,1
585000,990600,27.37870026,156,1105.540039,185.3009338,0.460593969,1456.867554,971.2450562,686.7739868,0.741311789,-0.421451777,33,1
578509,988881,14.0685997,175,1077.579956,158.3852234,0.410657048,686.7739868,971.2450562,3915.214111,-0.63541007,-0.392020553,33,1
576787,988895,23.89069939,317,-9999,159.2277527,0.315400928,,,,-0.63541007,-0.313067198,33,1
576692,988994,20.36560059,364,-9999,180.4982147,0.354263842,,,,-0.317705035,-0.337377369,,1
580429,989122,9.365159988,101,1082.280029,180,0.395514816,971.2450562,971.2450562,1942.490112,-0.423606724,-0.367291659,33,1
580397,989168,7.599329948,110,1082.280029,177.1375885,0.426776946,971.2450562,971.2450562,1942.490112,-0.105901681,-0.395876706,33,1
580344,989217,12.20689964,122,1082.280029,138.691391,0.379300326,971.2450562,971.2450562,1942.490112,-0.211803362,-0.356994629,33,1
578701,989254,16.55830002,294,1069.689941,139.5377655,0.411648929,1085.88501,686.7739868,3884.980225,0.423606724,-0.381920785,33,1
577186,989215,31.99799919,400,1075.030029,146.6502991,0.380005091,1535.673218,485.6225281,5341.847656,-1.164918542,-0.357492924,33,1
577097,989294,21.80139923,451,1075.030029,135.8303223,0.404839009,1535.673218,485.6225281,5341.847656,-0.423606724,-0.377376676,33,1
578746,989335,22.40690041,294,1069.689941,139.0282593,0.433406532,1085.88501,686.7739868,3884.980225,-0.63541007,-0.401082933,33,1
577397,989304,20.84630013,406,1063.589966,173.7843628,0.324337065,1456.867554,971.2450562,4856.225098,-0.847213447,-0.297272354,33,1
576716,989341,18.7628994,476,1071.76001,175.1560059,0.341086805,1456.867554,0,5827.470215,-1.694426894,-0.321986139,33,1
577049,989361,10.14210033,476,1075.030029,178.492569,0.39718014,1535.673218,485.6225281,5341.847656,-0.317705035,-0.370760053,33,1
580768,989398,25.81469917,143,1085.640015,177.7093964,0.370212436,971.2450562,971.2450562,1456.867554,0.847213447,-0.341708541,33,1
579476,988798,5.111090183,106,1084.329956,125.5376816,0.394342393,485.6225281,0,2953.926514,0.105901681,-0.365161091,33,1
575627,987395,7.428549767,170,1090.199951,309.8055725,0.387732536,485.6225281,0,7070.770508,-0.211803362,-0.369370013,136,1
578470,987800,5.710589886,61,1106.97998,98.13010406,0.308554441,0,0,4149.160645,-0.529508412,-0.326855779,136,1
575800,987400,12.48169994,174,1090.199951,337.380127,0.35763523,485.6225281,0,7070.770508,-0.63541007,-0.385823369,136,1
576200,987500,15.52789974,190,1094,300.1735229,0.413345903,485.6225281,0,6605.180664,-0.211803362,-0.385489553,136,1
577200,987700,11.11530018,211,1094.099976,162.9509735,0.344752192,485.6225281,485.6225281,5536.94873,-0.211803362,-0.327003986,136,1
577900,987500,11.52799988,121,1110.609985,17.59242439,0.326010585,485.6225281,485.6225281,4782.827148,-0.211803362,-0.302428603,136,1
570100,986600,-9999,-9999,1050.51001,29.05460358,0.2854186,0,0,3698.390869,-0.105901681,-0.230285317,136,1
580319,986242,24.73320007,157,1152.709961,58.39249802,0.380954087,1942.490112,0,3501.873779,1.270820141,-0.357946217,26,1
573617,986302,39.75590134,182,1088.880005,183.0127869,0.437784404,485.6225281,0,6867.739746,-0.529508412,-0.40501669,136,1
576206,986303,9.631649971,438,1110.119995,254.2488251,0.410180092,1085.88501,971.2450562,6953.056641,-0.847213447,-0.38280794,136,1
580103,986320,23.93390083,195,1147.51001,51.75357437,0.405802727,1750.93689,485.6225281,3792.833252,1.376721859,-0.369363159,26,1
578702,986353,28.65410042,289,1132.680054,73.66395569,0.422085673,1373.547974,485.6225281,4856.225098,-1.270820141,-0.392292172,32,1
576275,986391,15.21790028,436,1110.119995,52.30575943,0.429194212,1085.88501,971.2450562,6953.056641,0,-0.392001092,136,1
576291,986413,15.97939968,432,1110.119995,41.49646759,0.399372369,1085.88501,971.2450562,6953.056641,-0.317705035,-0.369546711,136,1
574173,986461,28.54879951,246,1093.199951,220.2363586,0.374660045,485.6225281,485.6225281,7348.802246,-1.376721859,-0.344810039,136,1
574264,986447,28.77479935,267,1093.199951,208.570694,0.414257616,485.6225281,485.6225281,7348.802246,-0.211803362,-0.380297005,136,1
574113,986471,24.48509979,237,1093.199951,204.6768646,0.429566354,485.6225281,485.6225281,7348.802246,-0.847213447,-0.400014073,136,1
574199,986472,31.27669907,260,1093.199951,209.4454346,0.373332798,485.6225281,485.6225281,7348.802246,-0.317705035,-0.339937061,136,1
574237,986478,28.62989998,278,1093.199951,208.1237335,0.436268628,485.6225281,485.6225281,7348.802246,0.211803362,-0.403221905,136,1
574287,986504,20.6345005,299,1093.199951,164.6237488,0.399167538,485.6225281,485.6225281,7348.802246,0.741311789,-0.36142385,136,1
576765,986547,21.72710037,381,1114.400024,345.113739,0.344350994,971.2450562,485.6225281,6515.310059,0.63541007,-0.317618787,136,1
574138,986537,30.37039948,277,1093.199951,214.4183655,0.395503312,485.6225281,485.6225281,7348.802246,1.270820141,-0.360196441,136,1
577462,986558,18.86840057,350,1123.300049,14.21585369,0.350233108,971.2450562,485.6225281,5663.283203,0.105901681,-0.325514883,136,1
577481,986588,23.54089928,340,1114.52002,3.366460562,0.410288006,485.6225281,485.6225281,5429.424805,0.317705035,-0.324825615,136,1
576398,986599,17.38269997,376,1105.890015,340.1447754,0.39125821,485.6225281,485.6225281,6313.092773,-0.529508412,-0.364768893,136,1
577496,986620,18.25510025,325,1114.52002,356.6335449,0.319448739,485.6225281,485.6225281,5429.424805,-0.317705035,-0.290469825,136,1
575299,986638,23.14920044,318,1093.77002,341.1615601,0.350772053,686.7739868,485.6225281,7678.366211,-0.847213447,-0.322375059,136,1
576857,986691,16.73419952,368,1110.109985,77.73522949,0.372317344,485.6225281,0,5867.799316,0.953115165,-0.344860166,136,1
576519,986711,24.70240021,356,1105.890015,5.290081024,0.374970764,485.6225281,485.6225281,6313.092773,1.164918542,-0.34924826,136,1
581504,986724,26.63820076,148,1139.849976,80.11201477,0.44935295,1456.867554,485.6225281,2615.157227,-0.105901681,-0.410608113,26,1
576902,986730,33.10110092,348,1110.109985,81.63411713,0.389389157,485.6225281,0,5867.799316,-0.953115165,-0.35955143,136,1
575471,986763,22.44249916,284,1097.800049,355.872406,0.400253564,971.2450562,485.6225281,7219.297852,-0.847213447,-0.356232494,136,1
575288,986770,19.7989006,283,1093.77002,355.815094,0.452043563,686.7739868,485.6225281,7678.366211,0.105901681,-0.416730523,136,1
578011,986818,22.66600037,223,1119.069946,17.28149796,0.39805758,686.7739868,686.7739868,4999.790039,-0.63541007,-0.367139816,136,1
575315,986821,16.45170021,265,1093.77002,21.37062263,0.453771204,686.7739868,485.6225281,7678.366211,-0.529508412,-0.413795382,136,1
577077,986865,29.12369919,272,1110.109985,116.1310043,0.439819038,485.6225281,0,5867.799316,-0.63541007,-0.41179198,136,1
575176,986906,13.3366003,243,1093.77002,353.6598206,0.422768384,686.7739868,485.6225281,7678.366211,-0.423606724,-0.38868919,136,1
575096,986955,18.98800087,236,1093.77002,27.64597511,0.427596599,686.7739868,485.6225281,7678.366211,0.529508412,-0.39542231,136,1
582205,987075,27.06170082,103,1139.109985,136.3169098,0.440156221,971.2450562,0,1942.490112,-0.953115165,-0.407179832,98,1
574937,987157,10.74339962,162,1086.380005,356.7603149,0.366075873,485.6225281,0,7538.88916,-0.529508412,-0.352740079,136,1
582151,987314,17.87400055,184,1134.099976,99.46231842,0.470052123,971.2450562,485.6225281,2002.272949,0.211803362,-0.426842123,98,1
582191,987324,23.40769958,169,1139.109985,100.2568207,0.447930992,971.2450562,0,1942.490112,0,-0.410650045,98,1
576400,987300,23.0468998,293,1097.810059,1.606003046,0.429488093,0,485.6225281,6142.692871,0.105901681,-0.401514351,136,1
574900,987100,23.87989998,185,1086.380005,10.14554405,0.415682495,485.6225281,0,7538.88916,0.211803362,-0.339761943,136,1
575563,987307,17.29910088,168,1090.199951,320.9061279,0.348965079,485.6225281,0,7070.770508,-1.376721859,-0.286644667,136,1
576400,986800,11.87279987,322,1105.890015,15.83238697,0.398374617,485.6225281,485.6225281,6313.092773,-0.105901681,-0.371400893,136,1
576800,987300,10.88809967,234,1097.810059,353.9275513,0.424722731,0,485.6225281,6142.692871,0,-0.393232286,136,1
565753,986241,26.32489967,131,1042.959961,4.807953835,0.417774677,4397.499023,485.6225281,1085.88501,-0.953115165,-0.390024751,100,1
566086,986507,18.0340004,98,1042.959961,316.2730408,0.396291882,4397.499023,485.6225281,1085.88501,-0.529508412,-0.366170079,100,1
566388,986539,25.68939972,150,1037.800049,7.465190887,0.434013397,3915.214111,686.7739868,971.2450562,0.741311789,-0.402057528,100,1
566169,986546,29.68689919,108,1037.800049,336.700531,0.456274927,3915.214111,686.7739868,971.2450562,0.211803362,-0.414511383,100,1
566413,986584,31.46850014,120,-9999,6.911227226,0.442242742,,,,0,-0.36574769,100,1
566384,986668,13.58570004,76,-9999,338.3852234,0.460839003,,,,-0.211803362,-0.383331031,100,1
563287,984908,-9999,-9999,1084.150024,1.332219839,0.418905258,7070.770508,0,1456.867554,-0.529508412,-0.389309198,100,1
576688,984671,30.71619987,519,1134.97998,221.6002808,0.386372596,2428.112549,0,7284.337891,1.059016824,-0.354836226,32,1
578963,984670,21.31220055,655,1166.599976,75.20323944,0.435465783,2831.641602,485.6225281,5536.94873,0.423606724,-0.403951705,32,1
579921,984655,19.00289917,321,1177.099976,23.89516068,0.369566053,3071.346436,0,4999.790039,-1.164918542,-0.348690778,32,1
575630,984683,5.174240112,374,1125.369995,358.1524048,0.430897832,2428.112549,0,8082.369629,-0.317705035,-0.398943275,32,1
584887,984754,21.52729988,408,1218.5,43.40885925,0.391104728,2831.641602,0,4782.827148,-0.423606724,-0.364720792,32,1
575738,984756,11.97669983,348,1125.369995,276.3401794,0.344198227,2428.112549,0,8082.369629,-0.529508412,-0.320967466,167,1
579641,984751,36.58129883,490,1171.790039,77.00538635,0.405360729,2953.926514,485.6225281,5252.810547,0.105901681,-0.385108948,32,1
584981,984775,16.97669983,378,1218.5,36.02737427,0.434916794,2831.641602,0,4782.827148,-0.211803362,-0.381049991,32,1
575819,984798,6.302979946,358,1125.369995,278.9726257,0.345785677,2428.112549,0,8082.369629,-1.270820141,-0.322594076,32,1
584610,984804,25.57299995,485,1218.5,57.875,0.424902588,2831.641602,0,4782.827148,1.800328612,-0.393690348,32,1
574866,984851,21.76429939,358,1115.800049,8.285797119,0.369731873,2002.272949,485.6225281,7785.121582,-0.529508412,-0.343893021,167,1
575898,984850,10.88809967,362,1130.170044,206.5650482,0.35065043,2476.19873,0,7678.366211,-0.529508412,-0.322567403,32,1
576146,984871,25.17849922,391,1130.170044,357.0390625,0.292351216,2476.19873,0,7678.366211,-0.63541007,-0.269239396,32,1
580077,984942,40.78340149,311,1177.099976,122.8729095,0.450017035,3071.346436,0,4999.790039,1.482623577,-0.41723001,32,1
573126,984941,23.68390083,357,1101.319946,38.54118347,0.41064623,1750.93689,686.7739868,6331.743164,-0.529508412,-0.380287915,167,1
575362,984919,15.79319954,314,1125.369995,348.0238647,0.31469655,2428.112549,0,8082.369629,-0.847213447,-0.28941837,167,1
579556,984939,43.74359894,534,1171.790039,72.95798492,0.373774827,2953.926514,485.6225281,5252.810547,-1.482623577,-0.351425797,32,1
584548,984928,32.05720139,467,1210.98999,38.4430542,0.384824932,3109.501465,0,4607.02002,0.317705035,-0.355385005,32,1
580184,984973,28.30319977,264,1177.099976,111.4767914,0.422209859,3071.346436,0,4999.790039,0.105901681,-0.382642508,32,1
574291,984961,31.85219955,311,1111,235.9722443,0.330827385,1942.490112,0,7300.507324,0.317705035,-0.306220502,167,1
574342,984986,20.24309921,339,1111,240.5241089,0.27914992,1942.490112,0,7300.507324,-0.105901681,-0.257067591,167,1
575187,984978,27.06170082,295,1120.589966,2.8624053,0.372979015,2171.77002,0,8269.853516,-1.90623033,-0.344146699,167,1
584886,984999,18.88339996,334,1218.5,50.35582352,0.36805582,2831.641602,0,4782.827148,-0.847213447,-0.344036371,32,1
584727,985016,16.54059982,400,1218.5,58.13402176,0.403046936,2831.641602,0,4782.827148,0.529508412,-0.376962602,32,1
580018,985040,32.11629868,370,1177.099976,117.6459732,0.428095788,3071.346436,0,4999.790039,0.741311789,-0.398764908,32,1
581628,985038,13.71930027,600,1193.930054,332.2814941,0.365241349,3399.357666,686.7739868,4477.218262,0.741311789,-0.337564975,32,1
584519,985070,26.0340004,457,1210.98999,79.61114502,0.403998703,3109.501465,0,4607.02002,-0.423606724,-0.368531555,32,1
576660,985048,28.1291008,527,1134.97998,347.5350647,0.358400136,2428.112549,0,7284.337891,-0.317705035,-0.334903359,32,1
584547,985065,23.40769958,438,1210.98999,80.63980865,0.374875754,3109.501465,0,4607.02002,-0.423606724,-0.353505701,32,1
